"YEAR","MONTH","DAY","STID","ATOT","WSMX","WSMN","WSPD"
2014,1,1,NRMN,11.88,29.17,4.40,14.17
2014,1,2,NRMN,12.59,22.77,0.00,8.28
2014,1,3,NRMN,11.91,22.21,5.23,14.16
2014,1,4,NRMN,12.16,23.69,4.53,15.08
2014,1,5,NRMN,11.19,26.22,6.34,19.87
2014,1,6,NRMN,13.92,14.63,3.10,7.90
2014,1,7,NRMN,12.71,20.36,6.46,12.00
2014,1,8,NRMN,1.69,15.75,4.57,10.16
2014,1,9,NRMN,2.42,11.09,2.58,5.77
2014,1,10,NRMN,7.87,19.93,3.50,9.79
2014,1,11,NRMN,12.92,19.53,1.11,9.14
2014,1,12,NRMN,12.81,26.53,6.78,15.11
2014,1,13,NRMN,-996.00,21.09,3.48,10.92
2014,1,14,NRMN,8.45,24.74,0.98,10.40
2014,1,15,NRMN,13.06,13.39,2.11,7.54
2014,1,16,NRMN,13.21,26.82,3.24,13.10
2014,1,17,NRMN,13.82,22.46,0.00,9.82
2014,1,18,NRMN,13.33,22.86,4.88,12.66
2014,1,19,NRMN,13.75,20.78,0.56,9.08
2014,1,20,NRMN,13.86,24.92,0.00,10.52
2014,1,21,NRMN,14.99,28.59,1.20,10.34
2014,1,22,NRMN,13.45,16.45,0.00,8.41
2014,1,23,NRMN,11.01,25.50,0.57,16.04
2014,1,24,NRMN,15.61,20.60,0.23,10.31
2014,1,25,NRMN,14.08,15.24,0.00,6.41
2014,1,26,NRMN,14.19,34.25,0.84,6.30
2014,1,27,NRMN,9.06,32.82,11.22,18.90
2014,1,28,NRMN,16.12,17.49,0.00,7.52
2014,1,29,NRMN,-996.00,19.39,2.78,10.28
2014,1,30,NRMN,11.74,21.68,5.46,13.28
2014,1,31,NRMN,5.33,14.99,3.06,8.83
2014,2,1,NRMN,10.56,19.06,6.23,12.38
2014,2,2,NRMN,7.26,23.71,1.39,12.51
2014,2,3,NRMN,7.20,8.76,0.04,4.07
2014,2,4,NRMN,2.81,-996.00,-996.00,-996.00
2014,2,5,NRMN,12.31,27.36,11.97,18.30
2014,2,6,NRMN,11.93,18.05,3.33,9.73
2014,2,7,NRMN,6.69,11.15,1.31,6.34
2014,2,8,NRMN,3.39,11.27,0.40,6.14
2014,2,9,NRMN,3.14,14.58,2.02,9.60
2014,2,10,NRMN,4.86,16.46,5.78,11.63
2014,2,11,NRMN,13.29,14.10,0.73,7.09
2014,2,12,NRMN,16.56,16.13,0.00,5.48
2014,2,13,NRMN,16.69,14.98,0.00,5.69
2014,2,14,NRMN,17.37,29.26,0.53,11.71
2014,2,15,NRMN,15.19,22.46,0.00,7.71
2014,2,16,NRMN,16.23,22.70,0.45,9.75
2014,2,17,NRMN,18.02,29.35,1.60,12.36
2014,2,18,NRMN,15.44,24.38,0.53,9.94
2014,2,19,NRMN,-996.00,17.81,6.32,11.84
2014,2,20,NRMN,17.47,34.00,4.78,18.09
2014,2,21,NRMN,18.82,21.07,0.00,8.72
2014,2,22,NRMN,18.35,18.50,1.66,9.04
2014,2,23,NRMN,17.88,20.96,2.94,12.76
2014,2,24,NRMN,7.21,11.46,1.50,5.87
2014,2,25,NRMN,9.24,24.47,3.57,12.19
2014,2,26,NRMN,21.13,25.19,0.30,10.58
2014,2,27,NRMN,20.09,14.19,1.68,7.24
2014,2,28,NRMN,19.02,21.59,1.42,10.13
2014,3,1,NRMN,3.40,-996.00,-996.00,-996.00
2014,3,2,NRMN,2.24,-996.00,-996.00,-996.00
2014,3,3,NRMN,20.13,-996.00,-996.00,-996.00
2014,3,4,NRMN,20.66,12.93,0.00,6.58
2014,3,5,NRMN,10.42,18.95,1.49,8.45
2014,3,6,NRMN,16.19,11.29,0.67,6.08
2014,3,7,NRMN,13.80,20.27,3.40,12.11
2014,3,8,NRMN,3.28,23.53,1.76,14.19
2014,3,9,NRMN,21.24,9.22,0.00,5.46
2014,3,10,NRMN,22.26,20.04,2.62,9.44
2014,3,11,NRMN,21.47,35.23,7.91,18.83
2014,3,12,NRMN,22.73,29.77,0.00,14.38
2014,3,13,NRMN,22.77,19.53,1.88,9.65
2014,3,14,NRMN,20.63,15.11,0.00,7.27
2014,3,15,NRMN,2.02,18.63,1.16,8.37
2014,3,16,NRMN,7.75,33.93,3.29,20.02
2014,3,17,NRMN,21.48,17.23,0.00,7.80
2014,3,18,NRMN,21.63,30.29,12.10,19.19
2014,3,19,NRMN,23.83,23.64,0.00,10.25
2014,3,20,NRMN,23.53,17.36,0.42,9.21
2014,3,21,NRMN,18.69,18.41,2.20,12.26
2014,3,22,NRMN,7.51,25.95,4.38,12.78
2014,3,23,NRMN,23.96,23.96,2.43,11.53
2014,3,24,NRMN,23.66,22.48,0.74,9.25
2014,3,25,NRMN,24.11,13.32,0.14,5.56
2014,3,26,NRMN,3.46,22.41,7.89,14.97
2014,3,27,NRMN,21.66,29.46,5.15,17.00
2014,3,28,NRMN,13.71,20.29,3.72,12.60
2014,3,29,NRMN,24.98,9.60,0.00,4.83
2014,3,30,NRMN,23.60,21.94,7.18,14.11
2014,3,31,NRMN,23.07,21.25,2.02,12.85
2014,4,1,NRMN,12.11,23.73,1.56,9.59
2014,4,2,NRMN,16.55,18.32,6.41,12.87
2014,4,3,NRMN,24.22,32.17,5.43,15.48
2014,4,4,NRMN,26.38,23.78,2.53,12.11
2014,4,5,NRMN,21.84,14.01,2.58,8.70
2014,4,6,NRMN,4.29,10.61,0.00,4.93
2014,4,7,NRMN,20.78,29.42,0.00,7.83
2014,4,8,NRMN,26.32,29.01,0.00,14.46
2014,4,9,NRMN,-996.00,-996.00,-996.00,-996.00
2014,4,10,NRMN,23.54,26.42,2.49,11.53
2014,4,11,NRMN,25.14,15.61,1.67,9.06
2014,4,12,NRMN,21.59,22.12,8.28,14.89
2014,4,13,NRMN,18.09,27.85,1.57,19.06
2014,4,14,NRMN,20.53,29.82,1.82,19.06
2014,4,15,NRMN,28.28,13.60,0.43,6.57
2014,4,16,NRMN,26.75,24.70,7.14,14.19
2014,4,17,NRMN,8.09,13.50,1.30,6.93
2014,4,18,NRMN,27.11,11.12,2.04,5.62
2014,4,19,NRMN,22.07,14.55,3.01,8.00
2014,4,20,NRMN,9.60,25.84,2.85,9.01
2014,4,21,NRMN,14.77,16.13,0.00,5.79
2014,4,22,NRMN,-996.00,11.60,0.00,5.48
2014,4,23,NRMN,25.87,19.48,2.63,11.52
2014,4,24,NRMN,24.30,28.70,2.13,14.79
2014,4,25,NRMN,27.92,17.75,2.00,9.99
2014,4,26,NRMN,23.97,21.74,9.08,14.43
2014,4,27,NRMN,25.30,27.92,6.89,15.25
2014,4,28,NRMN,21.06,31.18,0.04,12.29
2014,4,29,NRMN,18.25,28.74,2.83,15.96
2014,4,30,NRMN,-996.00,22.93,2.45,14.65
2014,5,1,NRMN,28.93,20.29,0.00,8.57
2014,5,2,NRMN,29.54,15.03,0.00,4.82
2014,5,3,NRMN,29.37,17.14,1.13,8.64
2014,5,4,NRMN,29.40,21.47,7.04,12.98
2014,5,5,NRMN,29.03,22.24,9.04,14.09
2014,5,6,NRMN,26.72,19.71,9.00,13.45
2014,5,7,NRMN,22.44,20.69,6.65,13.77
2014,5,8,NRMN,20.94,18.92,0.93,11.03
2014,5,9,NRMN,-996.00,14.11,0.00,5.61
2014,5,10,NRMN,28.80,18.68,4.61,12.08
2014,5,11,NRMN,25.08,22.12,8.53,15.76
2014,5,12,NRMN,5.85,23.80,8.52,15.89
2014,5,13,NRMN,22.30,23.26,0.00,13.19
2014,5,14,NRMN,25.05,18.92,1.99,9.18
2014,5,15,NRMN,21.55,18.86,0.28,6.81
2014,5,16,NRMN,26.46,22.95,0.24,8.70
2014,5,17,NRMN,21.83,17.50,4.04,10.32
2014,5,18,NRMN,20.47,21.05,5.84,11.26
2014,5,19,NRMN,28.74,23.40,9.93,16.11
2014,5,20,NRMN,26.97,21.45,10.10,15.87
2014,5,21,NRMN,28.58,20.02,7.87,12.85
2014,5,22,NRMN,27.93,15.82,5.07,8.95
2014,5,23,NRMN,12.23,14.12,0.17,6.60
2014,5,24,NRMN,17.30,17.56,0.01,6.01
2014,5,25,NRMN,17.24,13.95,3.43,7.85
2014,5,26,NRMN,14.53,15.46,3.39,6.83
2014,5,27,NRMN,11.78,13.60,0.17,7.29
2014,5,28,NRMN,25.05,12.73,0.20,6.74
2014,5,29,NRMN,27.09,12.16,0.00,5.19
2014,5,30,NRMN,17.02,14.07,0.18,6.58
2014,5,31,NRMN,20.11,10.00,0.44,5.26
2014,6,1,NRMN,21.51,16.09,4.57,10.05
2014,6,2,NRMN,24.53,23.64,1.49,9.08
2014,6,3,NRMN,27.08,16.65,5.17,10.85
2014,6,4,NRMN,28.79,19.04,5.07,12.26
2014,6,5,NRMN,22.97,17.58,3.59,10.46
2014,6,6,NRMN,17.72,26.62,1.91,9.37
2014,6,7,NRMN,15.58,27.60,1.30,6.52
2014,6,8,NRMN,10.64,18.32,0.97,7.64
2014,6,9,NRMN,20.74,23.89,1.93,11.56
2014,6,10,NRMN,21.73,17.45,0.34,10.60
2014,6,11,NRMN,-996.00,13.38,0.43,7.42
2014,6,12,NRMN,19.46,31.90,0.50,9.90
2014,6,13,NRMN,-996.00,13.81,1.15,6.89
2014,6,14,NRMN,26.15,20.85,6.34,13.20
2014,6,15,NRMN,20.05,16.62,5.50,10.71
2014,6,16,NRMN,-996.00,20.38,7.01,13.04
2014,6,17,NRMN,22.34,20.96,8.28,13.56
2014,6,18,NRMN,25.16,19.82,7.13,13.12
2014,6,19,NRMN,16.63,19.71,0.73,9.28
2014,6,20,NRMN,-996.00,11.84,2.11,7.80
2014,6,21,NRMN,22.33,12.88,3.30,6.87
2014,6,22,NRMN,24.51,18.34,2.30,8.84
2014,6,23,NRMN,-996.00,37.51,0.49,8.12
2014,6,24,NRMN,24.44,15.08,0.00,4.67
2014,6,25,NRMN,27.20,15.51,0.29,6.69
2014,6,26,NRMN,15.44,12.93,4.57,8.39
2014,6,27,NRMN,20.71,19.22,6.95,12.95
2014,6,28,NRMN,16.34,20.51,2.76,10.62
2014,6,29,NRMN,26.41,16.31,7.23,11.37
2014,6,30,NRMN,29.22,19.60,7.22,13.47
2014,7,1,NRMN,26.05,15.48,1.21,8.07
2014,7,2,NRMN,-996.00,17.34,0.00,6.67
2014,7,3,NRMN,28.65,12.59,1.55,6.33
2014,7,4,NRMN,27.02,13.64,1.60,7.95
2014,7,5,NRMN,27.70,14.94,6.16,10.16
2014,7,6,NRMN,27.52,14.90,5.51,10.46
2014,7,7,NRMN,28.92,13.92,5.14,9.51
2014,7,8,NRMN,27.79,16.61,2.36,8.38
2014,7,9,NRMN,20.06,18.14,0.72,7.20
2014,7,10,NRMN,25.53,20.51,3.95,10.75
2014,7,11,NRMN,29.00,16.80,4.06,9.86
2014,7,12,NRMN,28.59,16.50,3.77,8.61
2014,7,13,NRMN,28.09,14.28,0.09,7.45
2014,7,14,NRMN,13.85,13.02,0.00,4.90
2014,7,15,NRMN,25.36,13.90,0.94,8.50
2014,7,16,NRMN,8.49,14.82,0.58,8.09
2014,7,17,NRMN,2.91,21.79,2.52,7.44
2014,7,18,NRMN,7.07,9.11,0.41,4.44
2014,7,19,NRMN,23.26,11.29,1.47,5.75
2014,7,20,NRMN,28.03,12.86,3.51,8.41
2014,7,21,NRMN,26.64,13.18,4.55,8.35
2014,7,22,NRMN,27.98,12.25,1.03,6.98
2014,7,23,NRMN,25.12,12.72,0.02,5.77
2014,7,24,NRMN,27.48,12.67,0.16,6.30
2014,7,25,NRMN,28.41,16.43,5.15,10.17
2014,7,26,NRMN,28.35,16.19,5.39,9.74
2014,7,27,NRMN,24.45,18.97,1.30,7.88
2014,7,28,NRMN,17.16,11.06,0.00,5.63
2014,7,29,NRMN,22.13,16.63,0.00,4.38
2014,7,30,NRMN,5.56,14.43,1.24,7.37
2014,7,31,NRMN,10.50,11.90,0.09,7.00
2014,8,1,NRMN,25.18,8.80,0.00,4.01
2014,8,2,NRMN,26.75,10.48,0.00,4.15
2014,8,3,NRMN,27.68,8.57,0.00,3.46
2014,8,4,NRMN,27.59,9.38,0.00,4.89
2014,8,5,NRMN,26.12,10.99,0.82,6.15
2014,8,6,NRMN,16.95,15.30,4.77,9.28
2014,8,7,NRMN,24.05,13.26,2.47,8.13
2014,8,8,NRMN,-996.00,18.70,0.83,6.90
2014,8,9,NRMN,20.71,29.57,0.00,6.33
2014,8,10,NRMN,24.10,16.00,0.05,5.57
2014,8,11,NRMN,24.43,14.20,0.00,6.63
2014,8,12,NRMN,26.82,12.07,0.39,5.77
2014,8,13,NRMN,26.27,12.99,0.00,5.73
2014,8,14,NRMN,-996.00,13.03,2.34,7.96
2014,8,15,NRMN,26.18,14.88,3.75,9.59
2014,8,16,NRMN,9.63,12.90,1.48,7.24
2014,8,17,NRMN,25.73,12.61,0.18,6.38
2014,8,18,NRMN,25.23,31.45,0.50,10.42
2014,8,19,NRMN,25.36,14.50,0.33,7.79
2014,8,20,NRMN,24.79,16.88,5.83,11.08
2014,8,21,NRMN,23.94,16.22,7.76,11.12
2014,8,22,NRMN,24.38,18.54,5.34,10.70
2014,8,23,NRMN,24.72,15.91,5.25,9.59
2014,8,24,NRMN,23.59,14.71,5.13,9.11
2014,8,25,NRMN,25.21,15.86,2.71,8.38
2014,8,26,NRMN,22.39,13.55,1.38,7.01
2014,8,27,NRMN,22.17,14.23,0.16,6.69
2014,8,28,NRMN,20.20,24.90,2.70,8.84
2014,8,29,NRMN,15.80,13.13,1.06,6.92
2014,8,30,NRMN,24.99,11.73,0.30,5.33
2014,8,31,NRMN,23.49,18.72,5.50,11.54
2014,9,1,NRMN,23.32,18.10,5.60,13.03
2014,9,2,NRMN,18.26,22.35,3.02,11.93
2014,9,3,NRMN,22.02,17.01,5.91,10.60
2014,9,4,NRMN,23.72,20.83,6.76,11.28
2014,9,5,NRMN,18.91,22.28,1.13,9.48
2014,9,6,NRMN,3.77,18.01,0.00,9.13
2014,9,7,NRMN,23.89,12.90,0.30,5.56
2014,9,8,NRMN,18.75,12.87,2.83,7.29
2014,9,9,NRMN,21.63,20.83,5.98,11.67
2014,9,10,NRMN,17.12,18.99,8.44,13.28
2014,9,11,NRMN,10.79,16.65,7.39,11.34
2014,9,12,NRMN,4.42,20.71,6.37,15.13
2014,9,13,NRMN,16.08,17.00,1.61,8.20
2014,9,14,NRMN,15.66,10.85,2.93,6.48
2014,9,15,NRMN,13.83,10.79,2.61,6.57
2014,9,16,NRMN,16.02,8.74,0.08,3.87
2014,9,17,NRMN,14.10,13.90,3.05,6.97
2014,9,18,NRMN,17.29,23.58,2.14,7.32
2014,9,19,NRMN,20.74,12.37,0.33,6.59
2014,9,20,NRMN,18.62,11.74,2.91,6.57
2014,9,21,NRMN,18.53,19.57,0.71,6.97
2014,9,22,NRMN,21.68,13.48,1.21,6.90
2014,9,23,NRMN,-996.00,14.06,3.55,7.87
2014,9,24,NRMN,20.59,11.78,2.68,7.31
2014,9,25,NRMN,20.28,10.44,1.33,5.07
2014,9,26,NRMN,19.71,11.68,0.56,6.08
2014,9,27,NRMN,20.15,12.31,2.25,6.83
2014,9,28,NRMN,16.96,8.07,0.16,4.59
2014,9,29,NRMN,19.61,13.11,0.00,4.86
2014,9,30,NRMN,17.65,15.07,3.57,9.37
2014,10,1,NRMN,16.70,20.20,7.56,11.94
2014,10,2,NRMN,14.94,28.12,5.10,12.44
2014,10,3,NRMN,20.60,26.84,0.01,9.36
2014,10,4,NRMN,20.57,17.96,0.00,7.12
2014,10,5,NRMN,13.39,22.10,0.72,5.09
2014,10,6,NRMN,19.04,12.24,0.45,5.54
2014,10,7,NRMN,19.14,10.60,1.61,6.12
2014,10,8,NRMN,16.79,15.23,1.43,8.94
2014,10,9,NRMN,15.16,15.93,3.44,9.62
2014,10,10,NRMN,2.80,20.80,0.00,10.36
2014,10,11,NRMN,4.59,17.58,0.47,9.54
2014,10,12,NRMN,18.09,30.60,0.38,10.34
2014,10,13,NRMN,4.85,34.09,0.05,13.65
2014,10,14,NRMN,19.33,24.34,0.00,10.27
2014,10,15,NRMN,19.02,6.12,0.00,2.74
2014,10,16,NRMN,17.75,16.61,0.00,7.52
2014,10,17,NRMN,17.86,18.28,0.96,9.37
2014,10,18,NRMN,14.49,12.65,1.46,7.08
2014,10,19,NRMN,14.36,12.30,0.00,5.96
2014,10,20,NRMN,15.17,11.77,0.00,4.98
2014,10,21,NRMN,15.87,9.93,0.07,4.60
2014,10,22,NRMN,12.68,12.09,0.53,5.56
2014,10,23,NRMN,14.54,12.46,3.13,7.29
2014,10,24,NRMN,15.68,14.00,4.17,7.29
2014,10,25,NRMN,16.56,9.12,4.18,6.14
2014,10,26,NRMN,16.49,22.73,4.35,11.74
2014,10,27,NRMN,13.10,20.24,4.17,11.47
2014,10,28,NRMN,12.61,22.62,0.07,9.13
2014,10,29,NRMN,16.80,8.38,0.00,3.09
2014,10,30,NRMN,15.82,17.18,1.70,8.68
2014,10,31,NRMN,15.05,20.09,1.15,10.67
2014,11,1,NRMN,15.78,13.28,1.65,8.78
2014,11,2,NRMN,9.88,20.09,8.24,13.34
2014,11,3,NRMN,3.76,18.95,3.02,11.10
2014,11,4,NRMN,2.68,22.73,0.07,8.83
2014,11,5,NRMN,-996.00,6.45,0.00,2.94
2014,11,6,NRMN,15.36,16.72,0.00,7.30
2014,11,7,NRMN,-996.00,-996.00,-996.00,-996.00
2014,11,8,NRMN,14.70,23.15,0.00,11.24
2014,11,9,NRMN,14.84,20.89,0.22,9.70
2014,11,10,NRMN,-996.00,32.08,6.37,16.28
2014,11,11,NRMN,-996.00,34.49,9.69,19.15
2014,11,12,NRMN,7.16,21.50,12.21,16.93
2014,11,13,NRMN,14.17,-996.00,-996.00,-996.00
2014,11,14,NRMN,12.13,-996.00,-996.00,-996.00
2014,11,15,NRMN,12.21,18.03,4.37,10.04
2014,11,16,NRMN,3.12,21.32,5.16,11.84
2014,11,17,NRMN,15.64,19.73,0.00,7.31
2014,11,18,NRMN,14.60,18.41,0.30,8.70
2014,11,19,NRMN,14.07,11.36,0.00,5.47
2014,11,20,NRMN,12.99,11.89,0.76,6.46
2014,11,21,NRMN,4.48,13.14,2.37,8.32
2014,11,22,NRMN,0.51,24.65,1.95,12.28
2014,11,23,NRMN,9.12,30.36,6.15,14.40
2014,11,24,NRMN,13.59,21.43,0.00,8.84
2014,11,25,NRMN,-996.00,12.89,0.00,4.94
2014,11,26,NRMN,12.48,21.77,2.70,11.24
2014,11,27,NRMN,13.07,10.66,0.00,6.31
2014,11,28,NRMN,12.88,20.18,7.64,12.17
2014,11,29,NRMN,13.04,24.02,10.26,16.54
2014,11,30,NRMN,12.56,22.17,8.05,15.95
2014,12,1,NRMN,4.78,23.51,2.69,13.58
2014,12,2,NRMN,10.36,12.82,0.00,6.27
2014,12,3,NRMN,2.13,11.50,2.73,6.80
2014,12,4,NRMN,-996.00,8.99,0.25,4.55
2014,12,5,NRMN,1.87,17.60,4.61,9.57
2014,12,6,NRMN,2.94,12.70,4.34,7.45
2014,12,7,NRMN,2.52,9.90,0.00,5.23
2014,12,8,NRMN,-996.00,10.77,0.00,4.20
2014,12,9,NRMN,11.31,7.95,0.00,4.39
2014,12,10,NRMN,9.77,11.38,0.00,6.42
2014,12,11,NRMN,-996.00,9.29,1.66,5.12
2014,12,12,NRMN,2.41,10.08,2.95,6.57
2014,12,13,NRMN,4.07,14.65,5.77,9.88
2014,12,14,NRMN,2.23,18.70,6.47,12.26
2014,12,15,NRMN,9.00,27.02,7.51,15.18
2014,12,16,NRMN,11.71,25.52,1.94,9.44
2014,12,17,NRMN,1.11,17.76,0.69,6.84
2014,12,18,NRMN,1.62,10.17,0.00,4.85
2014,12,19,NRMN,2.48,10.33,0.00,5.21
2014,12,20,NRMN,1.91,9.77,0.00,5.29
2014,12,21,NRMN,1.30,15.20,5.62,10.29
2014,12,22,NRMN,6.66,20.49,0.22,8.82
2014,12,23,NRMN,6.66,21.47,2.27,13.31
2014,12,24,NRMN,9.56,21.43,4.32,12.05
2014,12,25,NRMN,10.66,25.01,6.44,14.44
2014,12,26,NRMN,7.12,20.00,3.16,12.61
2014,12,27,NRMN,5.43,22.03,0.00,11.00
2014,12,28,NRMN,12.25,9.46,0.00,4.07
2014,12,29,NRMN,11.96,15.73,3.51,9.20
2014,12,30,NRMN,2.25,19.46,7.76,13.68
2014,12,31,NRMN,3.40,17.49,0.22,8.13
